instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,datetime,sin_hour,cos_hour,sin_month,cos_month
9867,2012-02-21,1,1,2,2,0,2,1,1,0.24,0.2879,0.6,0.0,3,2012-02-21,0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9866,2012-02-21,1,1,2,1,0,2,1,1,0.26,0.303,0.56,0.0,7,2012-02-21,0.2697967711570243,0.9629172873477994,0.9096319953545183,0.41541501300188644
9865,2012-02-21,1,1,2,0,0,2,1,1,0.26,0.303,0.65,0.0,12,2012-02-21,0.0,1.0,0.9096319953545183,0.41541501300188644
9875,2012-02-21,1,1,2,11,0,2,1,2,0.26,0.2424,0.7,0.2836,86,2012-02-21,0.1361666490962471,-0.9906859460363306,0.9096319953545183,0.41541501300188644
9902,2012-02-22,1,1,2,14,0,3,1,1,0.44,0.4394,0.54,0.3284,177,2012-02-22,-0.6310879443260528,-0.7757112907044198,0.9096319953545183,0.41541501300188644
9903,2012-02-22,1,1,2,15,0,3,1,1,0.5,0.4848,0.31,0.4179,195,2012-02-22,-0.816969893010442,-0.5766803221148672,0.9096319953545183,0.41541501300188644
9904,2012-02-22,1,1,2,16,0,3,1,1,0.52,0.5,0.29,0.4627,298,2012-02-22,-0.9422609221188204,-0.3348796121709864,0.9096319953545183,0.41541501300188644
9905,2012-02-22,1,1,2,17,0,3,1,1,0.52,0.5,0.32,0.3881,529,2012-02-22,-0.9976687691905393,-0.06824241336467046,0.9096319953545183,0.41541501300188644
9906,2012-02-22,1,1,2,18,0,3,1,2,0.48,0.4697,0.41,0.3284,525,2012-02-22,-0.979084087682323,0.2034560130526333,0.9096319953545183,0.41541501300188644
9911,2012-02-22,1,1,2,23,0,3,1,2,0.46,0.4545,0.41,0.2836,62,2012-02-22,-2.4492935982947064e-16,1.0,0.9096319953545183,0.41541501300188644
9908,2012-02-22,1,1,2,20,0,3,1,2,0.44,0.4394,0.47,0.194,274,2012-02-22,-0.730835964278124,0.6825531432186542,0.9096319953545183,0.41541501300188644
9909,2012-02-22,1,1,2,21,0,3,1,2,0.48,0.4697,0.33,0.2836,239,2012-02-22,-0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9910,2012-02-22,1,1,2,22,0,3,1,2,0.44,0.4394,0.47,0.2537,147,2012-02-22,-0.2697967711570252,0.962917287347799,0.9096319953545183,0.41541501300188644
9901,2012-02-22,1,1,2,13,0,3,1,1,0.42,0.4242,0.54,0.2985,190,2012-02-22,-0.39840108984624156,-0.9172113015054529,0.9096319953545183,0.41541501300188644
9907,2012-02-22,1,1,2,19,0,3,1,2,0.46,0.4545,0.44,0.2836,327,2012-02-22,-0.8878852184023756,0.4600650377311516,0.9096319953545183,0.41541501300188644
9900,2012-02-22,1,1,2,12,0,3,1,1,0.4,0.4091,0.62,0.2836,207,2012-02-22,-0.1361666490962464,-0.9906859460363308,0.9096319953545183,0.41541501300188644
9891,2012-02-22,1,1,2,3,0,3,1,2,0.34,0.3182,0.71,0.2239,4,2012-02-22,0.730835964278124,0.6825531432186541,0.9096319953545183,0.41541501300188644
9898,2012-02-22,1,1,2,10,0,3,1,1,0.34,0.3485,0.71,0.0896,139,2012-02-22,0.3984010898462414,-0.917211301505453,0.9096319953545183,0.41541501300188644
9897,2012-02-22,1,1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896,252,2012-02-22,0.631087944326053,-0.7757112907044197,0.9096319953545183,0.41541501300188644
9896,2012-02-22,1,1,2,8,0,3,1,1,0.3,0.3182,0.75,0.0896,576,2012-02-22,0.8169698930104421,-0.5766803221148671,0.9096319953545183,0.41541501300188644
9895,2012-02-22,1,1,2,7,0,3,1,1,0.32,0.3333,0.76,0.0896,302,2012-02-22,0.9422609221188205,-0.33487961217098616,0.9096319953545183,0.41541501300188644
9894,2012-02-22,1,1,2,6,0,3,1,1,0.32,0.3182,0.76,0.1642,90,2012-02-22,0.9976687691905392,-0.06824241336467088,0.9096319953545183,0.41541501300188644
9893,2012-02-22,1,1,2,5,0,3,1,1,0.32,0.3333,0.7,0.1045,30,2012-02-22,0.9790840876823229,0.20345601305263375,0.9096319953545183,0.41541501300188644
9892,2012-02-22,1,1,2,4,0,3,1,1,0.34,0.3333,0.71,0.1642,2,2012-02-22,0.8878852184023752,0.4600650377311522,0.9096319953545183,0.41541501300188644
9899,2012-02-22,1,1,2,11,0,3,1,1,0.36,0.3485,0.66,0.1642,171,2012-02-22,0.1361666490962471,-0.9906859460363306,0.9096319953545183,0.41541501300188644
9890,2012-02-22,1,1,2,2,0,3,1,1,0.34,0.3182,0.66,0.2836,6,2012-02-22,0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9889,2012-02-22,1,1,2,1,0,3,1,1,0.32,0.3333,0.7,0.1343,7,2012-02-22,0.2697967711570243,0.9629172873477994,0.9096319953545183,0.41541501300188644
9888,2012-02-22,1,1,2,0,0,3,1,1,0.32,0.303,0.66,0.2239,24,2012-02-22,0.0,1.0,0.9096319953545183,0.41541501300188644
9926,2012-02-23,1,1,2,14,0,4,1,1,0.54,0.5152,0.37,0.2537,192,2012-02-23,-0.6310879443260528,-0.7757112907044198,0.9096319953545183,0.41541501300188644
9927,2012-02-23,1,1,2,15,0,4,1,1,0.54,0.5152,0.33,0.1343,217,2012-02-23,-0.816969893010442,-0.5766803221148672,0.9096319953545183,0.41541501300188644
9928,2012-02-23,1,1,2,16,0,4,1,1,0.56,0.5303,0.32,0.0,343,2012-02-23,-0.9422609221188204,-0.3348796121709864,0.9096319953545183,0.41541501300188644
9929,2012-02-23,1,1,2,17,0,4,1,1,0.54,0.5152,0.32,0.1642,610,2012-02-23,-0.9976687691905393,-0.06824241336467046,0.9096319953545183,0.41541501300188644
9930,2012-02-23,1,1,2,18,0,4,1,1,0.54,0.5152,0.37,0.1343,522,2012-02-23,-0.979084087682323,0.2034560130526333,0.9096319953545183,0.41541501300188644
9935,2012-02-23,1,1,2,23,0,4,1,1,0.44,0.4394,0.54,0.0,85,2012-02-23,-2.4492935982947064e-16,1.0,0.9096319953545183,0.41541501300188644
9932,2012-02-23,1,1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343,269,2012-02-23,-0.730835964278124,0.6825531432186542,0.9096319953545183,0.41541501300188644
9933,2012-02-23,1,1,2,21,0,4,1,1,0.44,0.4394,0.51,0.2239,222,2012-02-23,-0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9934,2012-02-23,1,1,2,22,0,4,1,1,0.44,0.4394,0.54,0.2537,137,2012-02-23,-0.2697967711570252,0.962917287347799,0.9096319953545183,0.41541501300188644
9925,2012-02-23,1,1,2,13,0,4,1,1,0.52,0.5,0.39,0.194,218,2012-02-23,-0.39840108984624156,-0.9172113015054529,0.9096319953545183,0.41541501300188644
9931,2012-02-23,1,1,2,19,0,4,1,1,0.5,0.4848,0.39,0.0896,369,2012-02-23,-0.8878852184023756,0.4600650377311516,0.9096319953545183,0.41541501300188644
9924,2012-02-23,1,1,2,12,0,4,1,1,0.5,0.4848,0.42,0.2537,224,2012-02-23,-0.1361666490962464,-0.9906859460363308,0.9096319953545183,0.41541501300188644
9923,2012-02-23,1,1,2,11,0,4,1,1,0.48,0.4697,0.48,0.2836,182,2012-02-23,0.1361666490962471,-0.9906859460363306,0.9096319953545183,0.41541501300188644
9922,2012-02-23,1,1,2,10,0,4,1,1,0.42,0.4242,0.67,0.194,148,2012-02-23,0.3984010898462414,-0.917211301505453,0.9096319953545183,0.41541501300188644
9913,2012-02-23,1,1,2,1,0,4,1,2,0.44,0.4394,0.58,0.2836,15,2012-02-23,0.2697967711570243,0.9629172873477994,0.9096319953545183,0.41541501300188644
9914,2012-02-23,1,1,2,2,0,4,1,2,0.44,0.4394,0.62,0.2239,9,2012-02-23,0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9915,2012-02-23,1,1,2,3,0,4,1,3,0.44,0.4394,0.67,0.194,6,2012-02-23,0.730835964278124,0.6825531432186541,0.9096319953545183,0.41541501300188644
9916,2012-02-23,1,1,2,4,0,4,1,1,0.4,0.4091,0.76,0.2239,1,2012-02-23,0.8878852184023752,0.4600650377311522,0.9096319953545183,0.41541501300188644
9912,2012-02-23,1,1,2,0,0,4,1,2,0.44,0.4394,0.47,0.2537,42,2012-02-23,0.0,1.0,0.9096319953545183,0.41541501300188644
9918,2012-02-23,1,1,2,6,0,4,1,1,0.36,0.3485,0.87,0.194,91,2012-02-23,0.9976687691905392,-0.06824241336467088,0.9096319953545183,0.41541501300188644
9919,2012-02-23,1,1,2,7,0,4,1,1,0.36,0.3485,0.81,0.2239,326,2012-02-23,0.9422609221188205,-0.33487961217098616,0.9096319953545183,0.41541501300188644
9920,2012-02-23,1,1,2,8,0,4,1,1,0.34,0.3333,0.87,0.194,560,2012-02-23,0.8169698930104421,-0.5766803221148671,0.9096319953545183,0.41541501300188644
9921,2012-02-23,1,1,2,9,0,4,1,1,0.36,0.3333,0.81,0.2537,242,2012-02-23,0.631087944326053,-0.7757112907044197,0.9096319953545183,0.41541501300188644
9917,2012-02-23,1,1,2,5,0,4,1,1,0.4,0.4091,0.76,0.2239,32,2012-02-23,0.9790840876823229,0.20345601305263375,0.9096319953545183,0.41541501300188644
9949,2012-02-24,1,1,2,13,0,5,1,2,0.42,0.4242,0.71,0.1045,183,2012-02-24,-0.39840108984624156,-0.9172113015054529,0.9096319953545183,0.41541501300188644
9958,2012-02-24,1,1,2,22,0,5,1,1,0.4,0.4091,0.37,0.5821,106,2012-02-24,-0.2697967711570252,0.962917287347799,0.9096319953545183,0.41541501300188644
9957,2012-02-24,1,1,2,21,0,5,1,1,0.42,0.4242,0.35,0.806,152,2012-02-24,-0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9956,2012-02-24,1,1,2,20,0,5,1,1,0.44,0.4394,0.62,0.4179,167,2012-02-24,-0.730835964278124,0.6825531432186542,0.9096319953545183,0.41541501300188644
9955,2012-02-24,1,1,2,19,0,5,1,2,0.44,0.4394,0.88,0.1045,233,2012-02-24,-0.8878852184023756,0.4600650377311516,0.9096319953545183,0.41541501300188644
9954,2012-02-24,1,1,2,18,0,5,1,2,0.42,0.4242,0.94,0.0,300,2012-02-24,-0.979084087682323,0.2034560130526333,0.9096319953545183,0.41541501300188644
9953,2012-02-24,1,1,2,17,0,5,1,3,0.42,0.4242,0.94,0.1045,256,2012-02-24,-0.9976687691905393,-0.06824241336467046,0.9096319953545183,0.41541501300188644
9952,2012-02-24,1,1,2,16,0,5,1,3,0.4,0.4091,0.87,0.194,178,2012-02-24,-0.9422609221188204,-0.3348796121709864,0.9096319953545183,0.41541501300188644
9951,2012-02-24,1,1,2,15,0,5,1,3,0.4,0.4091,0.87,0.194,94,2012-02-24,-0.816969893010442,-0.5766803221148672,0.9096319953545183,0.41541501300188644
9950,2012-02-24,1,1,2,14,0,5,1,2,0.46,0.4545,0.67,0.1045,31,2012-02-24,-0.6310879443260528,-0.7757112907044198,0.9096319953545183,0.41541501300188644
9948,2012-02-24,1,1,2,12,0,5,1,2,0.4,0.4091,0.76,0.1343,228,2012-02-24,-0.1361666490962464,-0.9906859460363308,0.9096319953545183,0.41541501300188644
9959,2012-02-24,1,1,2,23,0,5,1,1,0.38,0.3939,0.37,0.6866,86,2012-02-24,-2.4492935982947064e-16,1.0,0.9096319953545183,0.41541501300188644
9946,2012-02-24,1,1,2,10,0,5,1,3,0.36,0.3485,0.81,0.1642,141,2012-02-24,0.3984010898462414,-0.917211301505453,0.9096319953545183,0.41541501300188644
9936,2012-02-24,1,1,2,0,0,5,1,2,0.44,0.4394,0.58,0.0896,46,2012-02-24,0.0,1.0,0.9096319953545183,0.41541501300188644
9937,2012-02-24,1,1,2,1,0,5,1,1,0.44,0.4394,0.62,0.194,18,2012-02-24,0.2697967711570243,0.9629172873477994,0.9096319953545183,0.41541501300188644
9938,2012-02-24,1,1,2,2,0,5,1,3,0.42,0.4242,0.77,0.2836,5,2012-02-24,0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9939,2012-02-24,1,1,2,3,0,5,1,1,0.42,0.4242,0.82,0.1343,5,2012-02-24,0.730835964278124,0.6825531432186541,0.9096319953545183,0.41541501300188644
9940,2012-02-24,1,1,2,4,0,5,1,1,0.4,0.4091,0.87,0.1343,2,2012-02-24,0.8878852184023752,0.4600650377311522,0.9096319953545183,0.41541501300188644
9947,2012-02-24,1,1,2,11,0,5,1,2,0.36,0.3636,0.81,0.1045,163,2012-02-24,0.1361666490962471,-0.9906859460363306,0.9096319953545183,0.41541501300188644
9942,2012-02-24,1,1,2,6,0,5,1,2,0.4,0.4091,0.87,0.1642,82,2012-02-24,0.9976687691905392,-0.06824241336467088,0.9096319953545183,0.41541501300188644
9943,2012-02-24,1,1,2,7,0,5,1,2,0.4,0.4091,0.76,0.2239,272,2012-02-24,0.9422609221188205,-0.33487961217098616,0.9096319953545183,0.41541501300188644
9944,2012-02-24,1,1,2,8,0,5,1,2,0.38,0.3939,0.76,0.3284,469,2012-02-24,0.8169698930104421,-0.5766803221148671,0.9096319953545183,0.41541501300188644
9945,2012-02-24,1,1,2,9,0,5,1,3,0.36,0.3333,0.81,0.2537,244,2012-02-24,0.631087944326053,-0.7757112907044197,0.9096319953545183,0.41541501300188644
9941,2012-02-24,1,1,2,5,0,5,1,2,0.4,0.4091,0.87,0.194,26,2012-02-24,0.9790840876823229,0.20345601305263375,0.9096319953545183,0.41541501300188644
9973,2012-02-25,1,1,2,13,0,6,0,1,0.32,0.2879,0.31,0.4925,226,2012-02-25,-0.39840108984624156,-0.9172113015054529,0.9096319953545183,0.41541501300188644
9982,2012-02-25,1,1,2,22,0,6,0,1,0.24,0.197,0.38,0.4627,82,2012-02-25,-0.2697967711570252,0.962917287347799,0.9096319953545183,0.41541501300188644
9981,2012-02-25,1,1,2,21,0,6,0,1,0.24,0.2121,0.35,0.3284,85,2012-02-25,-0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9980,2012-02-25,1,1,2,20,0,6,0,1,0.26,0.2121,0.3,0.5522,105,2012-02-25,-0.730835964278124,0.6825531432186542,0.9096319953545183,0.41541501300188644
9979,2012-02-25,1,1,2,19,0,6,0,1,0.26,0.2121,0.33,0.4478,149,2012-02-25,-0.8878852184023756,0.4600650377311516,0.9096319953545183,0.41541501300188644
9978,2012-02-25,1,1,2,18,0,6,0,1,0.3,0.2576,0.28,0.5821,133,2012-02-25,-0.979084087682323,0.2034560130526333,0.9096319953545183,0.41541501300188644
9977,2012-02-25,1,1,2,17,0,6,0,1,0.3,0.2727,0.33,0.3582,159,2012-02-25,-0.9976687691905393,-0.06824241336467046,0.9096319953545183,0.41541501300188644
9976,2012-02-25,1,1,2,16,0,6,0,1,0.32,0.2727,0.26,0.5821,195,2012-02-25,-0.9422609221188204,-0.3348796121709864,0.9096319953545183,0.41541501300188644
9975,2012-02-25,1,1,2,15,0,6,0,1,0.32,0.2879,0.29,0.4179,232,2012-02-25,-0.816969893010442,-0.5766803221148672,0.9096319953545183,0.41541501300188644
9974,2012-02-25,1,1,2,14,0,6,0,1,0.32,0.2727,0.29,0.5522,216,2012-02-25,-0.6310879443260528,-0.7757112907044198,0.9096319953545183,0.41541501300188644
9972,2012-02-25,1,1,2,12,0,6,0,1,0.32,0.2727,0.29,0.6567,258,2012-02-25,-0.1361666490962464,-0.9906859460363308,0.9096319953545183,0.41541501300188644
9983,2012-02-25,1,1,2,23,0,6,0,1,0.24,0.197,0.41,0.4179,91,2012-02-25,-2.4492935982947064e-16,1.0,0.9096319953545183,0.41541501300188644
9970,2012-02-25,1,1,2,10,0,6,0,1,0.26,0.2273,0.6,0.3582,183,2012-02-25,0.3984010898462414,-0.917211301505453,0.9096319953545183,0.41541501300188644
9960,2012-02-25,1,1,2,0,0,6,0,1,0.36,0.3333,0.43,0.3881,61,2012-02-25,0.0,1.0,0.9096319953545183,0.41541501300188644
9961,2012-02-25,1,1,2,1,0,6,0,1,0.34,0.303,0.42,0.3582,46,2012-02-25,0.2697967711570243,0.9629172873477994,0.9096319953545183,0.41541501300188644
9962,2012-02-25,1,1,2,2,0,6,0,1,0.32,0.303,0.45,0.2537,38,2012-02-25,0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9963,2012-02-25,1,1,2,3,0,6,0,1,0.3,0.2727,0.45,0.2985,7,2012-02-25,0.730835964278124,0.6825531432186541,0.9096319953545183,0.41541501300188644
9964,2012-02-25,1,1,2,4,0,6,0,1,0.3,0.2727,0.42,0.3284,2,2012-02-25,0.8878852184023752,0.4600650377311522,0.9096319953545183,0.41541501300188644
9971,2012-02-25,1,1,2,11,0,6,0,1,0.3,0.2576,0.39,0.6119,210,2012-02-25,0.1361666490962471,-0.9906859460363306,0.9096319953545183,0.41541501300188644
9966,2012-02-25,1,1,2,6,0,6,0,2,0.3,0.2727,0.42,0.2985,13,2012-02-25,0.9976687691905392,-0.06824241336467088,0.9096319953545183,0.41541501300188644
9967,2012-02-25,1,1,2,7,0,6,0,1,0.28,0.2424,0.45,0.4478,23,2012-02-25,0.9422609221188205,-0.33487961217098616,0.9096319953545183,0.41541501300188644
9968,2012-02-25,1,1,2,8,0,6,0,1,0.26,0.2273,0.48,0.2985,93,2012-02-25,0.8169698930104421,-0.5766803221148671,0.9096319953545183,0.41541501300188644
9969,2012-02-25,1,1,2,9,0,6,0,3,0.22,0.197,0.75,0.3284,122,2012-02-25,0.631087944326053,-0.7757112907044197,0.9096319953545183,0.41541501300188644
9965,2012-02-25,1,1,2,5,0,6,0,2,0.3,0.2727,0.42,0.2985,3,2012-02-25,0.9790840876823229,0.20345601305263375,0.9096319953545183,0.41541501300188644
9997,2012-02-26,1,1,2,13,0,0,0,1,0.32,0.3333,0.36,0.0,325,2012-02-26,-0.39840108984624156,-0.9172113015054529,0.9096319953545183,0.41541501300188644
9998,2012-02-26,1,1,2,14,0,0,0,1,0.34,0.3485,0.31,0.0,331,2012-02-26,-0.6310879443260528,-0.7757112907044198,0.9096319953545183,0.41541501300188644
9999,2012-02-26,1,1,2,15,0,0,0,1,0.36,0.3485,0.29,0.0,353,2012-02-26,-0.816969893010442,-0.5766803221148672,0.9096319953545183,0.41541501300188644
10000,2012-02-26,1,1,2,16,0,0,0,1,0.36,0.3333,0.32,0.2537,339,2012-02-26,-0.9422609221188204,-0.3348796121709864,0.9096319953545183,0.41541501300188644
10001,2012-02-26,1,1,2,17,0,0,0,1,0.36,0.3485,0.32,0.2239,287,2012-02-26,-0.9976687691905393,-0.06824241336467046,0.9096319953545183,0.41541501300188644
10003,2012-02-26,1,1,2,19,0,0,0,1,0.34,0.3333,0.34,0.1642,143,2012-02-26,-0.8878852184023756,0.4600650377311516,0.9096319953545183,0.41541501300188644
10004,2012-02-26,1,1,2,20,0,0,0,1,0.32,0.3182,0.42,0.1642,88,2012-02-26,-0.730835964278124,0.6825531432186542,0.9096319953545183,0.41541501300188644
10005,2012-02-26,1,1,2,21,0,0,0,1,0.3,0.303,0.45,0.1343,83,2012-02-26,-0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
10006,2012-02-26,1,1,2,22,0,0,0,1,0.3,0.2879,0.42,0.2239,71,2012-02-26,-0.2697967711570252,0.962917287347799,0.9096319953545183,0.41541501300188644
9996,2012-02-26,1,1,2,12,0,0,0,1,0.3,0.303,0.39,0.1343,305,2012-02-26,-0.1361666490962464,-0.9906859460363308,0.9096319953545183,0.41541501300188644
10002,2012-02-26,1,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836,216,2012-02-26,-0.979084087682323,0.2034560130526333,0.9096319953545183,0.41541501300188644
10007,2012-02-26,1,1,2,23,0,0,0,1,0.26,0.2576,0.56,0.1642,64,2012-02-26,-2.4492935982947064e-16,1.0,0.9096319953545183,0.41541501300188644
9995,2012-02-26,1,1,2,11,0,0,0,1,0.28,0.2576,0.41,0.2836,227,2012-02-26,0.1361666490962471,-0.9906859460363306,0.9096319953545183,0.41541501300188644
9993,2012-02-26,1,1,2,9,0,0,0,1,0.22,0.2121,0.47,0.2239,87,2012-02-26,0.631087944326053,-0.7757112907044197,0.9096319953545183,0.41541501300188644
9992,2012-02-26,1,1,2,8,0,0,0,1,0.2,0.197,0.51,0.2537,59,2012-02-26,0.8169698930104421,-0.5766803221148671,0.9096319953545183,0.41541501300188644
9991,2012-02-26,1,1,2,7,0,0,0,1,0.2,0.1818,0.51,0.2985,22,2012-02-26,0.9422609221188205,-0.33487961217098616,0.9096319953545183,0.41541501300188644
9990,2012-02-26,1,1,2,6,0,0,0,1,0.22,0.197,0.44,0.3284,2,2012-02-26,0.9976687691905392,-0.06824241336467088,0.9096319953545183,0.41541501300188644
9989,2012-02-26,1,1,2,5,0,0,0,1,0.22,0.2121,0.44,0.2239,5,2012-02-26,0.9790840876823229,0.20345601305263375,0.9096319953545183,0.41541501300188644
9988,2012-02-26,1,1,2,4,0,0,0,1,0.24,0.2273,0.41,0.194,6,2012-02-26,0.8878852184023752,0.4600650377311522,0.9096319953545183,0.41541501300188644
9987,2012-02-26,1,1,2,3,0,0,0,1,0.24,0.2273,0.41,0.194,21,2012-02-26,0.730835964278124,0.6825531432186541,0.9096319953545183,0.41541501300188644
9986,2012-02-26,1,1,2,2,0,0,0,1,0.24,0.2121,0.44,0.3284,42,2012-02-26,0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
9985,2012-02-26,1,1,2,1,0,0,0,1,0.24,0.2121,0.44,0.3284,55,2012-02-26,0.2697967711570243,0.9629172873477994,0.9096319953545183,0.41541501300188644
9984,2012-02-26,1,1,2,0,0,0,0,1,0.24,0.2121,0.41,0.3582,70,2012-02-26,0.0,1.0,0.9096319953545183,0.41541501300188644
9994,2012-02-26,1,1,2,10,0,0,0,1,0.26,0.2576,0.41,0.1642,188,2012-02-26,0.3984010898462414,-0.917211301505453,0.9096319953545183,0.41541501300188644
10022,2012-02-27,1,1,2,14,0,1,1,1,0.46,0.4545,0.36,0.2836,158,2012-02-27,-0.6310879443260528,-0.7757112907044198,0.9096319953545183,0.41541501300188644
10023,2012-02-27,1,1,2,15,0,1,1,1,0.52,0.5,0.25,0.4179,174,2012-02-27,-0.816969893010442,-0.5766803221148672,0.9096319953545183,0.41541501300188644
10024,2012-02-27,1,1,2,16,0,1,1,1,0.54,0.5152,0.26,0.4478,286,2012-02-27,-0.9422609221188204,-0.3348796121709864,0.9096319953545183,0.41541501300188644
10025,2012-02-27,1,1,2,17,0,1,1,1,0.54,0.5152,0.24,0.4478,529,2012-02-27,-0.9976687691905393,-0.06824241336467046,0.9096319953545183,0.41541501300188644
10021,2012-02-27,1,1,2,13,0,1,1,1,0.4,0.4091,0.43,0.2836,182,2012-02-27,-0.39840108984624156,-0.9172113015054529,0.9096319953545183,0.41541501300188644
10027,2012-02-27,1,1,2,19,0,1,1,1,0.5,0.4848,0.29,0.3881,334,2012-02-27,-0.8878852184023756,0.4600650377311516,0.9096319953545183,0.41541501300188644
10028,2012-02-27,1,1,2,20,0,1,1,1,0.48,0.4697,0.33,0.3582,219,2012-02-27,-0.730835964278124,0.6825531432186542,0.9096319953545183,0.41541501300188644
10029,2012-02-27,1,1,2,21,0,1,1,1,0.46,0.4545,0.36,0.2836,195,2012-02-27,-0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
10030,2012-02-27,1,1,2,22,0,1,1,1,0.44,0.4394,0.44,0.2537,92,2012-02-27,-0.2697967711570252,0.962917287347799,0.9096319953545183,0.41541501300188644
10026,2012-02-27,1,1,2,18,0,1,1,1,0.52,0.5,0.27,0.4179,527,2012-02-27,-0.979084087682323,0.2034560130526333,0.9096319953545183,0.41541501300188644
10020,2012-02-27,1,1,2,12,0,1,1,1,0.4,0.4091,0.37,0.2985,177,2012-02-27,-0.1361666490962464,-0.9906859460363308,0.9096319953545183,0.41541501300188644
10031,2012-02-27,1,1,2,23,0,1,1,1,0.42,0.4242,0.5,0.1642,56,2012-02-27,-2.4492935982947064e-16,1.0,0.9096319953545183,0.41541501300188644
10018,2012-02-27,1,1,2,10,0,1,1,1,0.32,0.303,0.45,0.2537,104,2012-02-27,0.3984010898462414,-0.917211301505453,0.9096319953545183,0.41541501300188644
10008,2012-02-27,1,1,2,0,0,1,1,1,0.26,0.2424,0.6,0.2537,29,2012-02-27,0.0,1.0,0.9096319953545183,0.41541501300188644
10009,2012-02-27,1,1,2,1,0,1,1,1,0.26,0.2576,0.65,0.2239,6,2012-02-27,0.2697967711570243,0.9629172873477994,0.9096319953545183,0.41541501300188644
10010,2012-02-27,1,1,2,2,0,1,1,1,0.26,0.2273,0.7,0.2985,4,2012-02-27,0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
10011,2012-02-27,1,1,2,3,0,1,1,1,0.24,0.2424,0.75,0.1642,2,2012-02-27,0.730835964278124,0.6825531432186541,0.9096319953545183,0.41541501300188644
10012,2012-02-27,1,1,2,4,0,1,1,1,0.22,0.2273,0.8,0.1343,1,2012-02-27,0.8878852184023752,0.4600650377311522,0.9096319953545183,0.41541501300188644
10019,2012-02-27,1,1,2,11,0,1,1,1,0.36,0.3333,0.43,0.2537,103,2012-02-27,0.1361666490962471,-0.9906859460363306,0.9096319953545183,0.41541501300188644
10014,2012-02-27,1,1,2,6,0,1,1,1,0.24,0.2273,0.7,0.2537,90,2012-02-27,0.9976687691905392,-0.06824241336467088,0.9096319953545183,0.41541501300188644
10015,2012-02-27,1,1,2,7,0,1,1,1,0.24,0.2273,0.6,0.2239,280,2012-02-27,0.9422609221188205,-0.33487961217098616,0.9096319953545183,0.41541501300188644
10016,2012-02-27,1,1,2,8,0,1,1,1,0.24,0.2424,0.6,0.0,528,2012-02-27,0.8169698930104421,-0.5766803221148671,0.9096319953545183,0.41541501300188644
10017,2012-02-27,1,1,2,9,0,1,1,1,0.26,0.2576,0.6,0.194,230,2012-02-27,0.631087944326053,-0.7757112907044197,0.9096319953545183,0.41541501300188644
10013,2012-02-27,1,1,2,5,0,1,1,1,0.22,0.2273,0.8,0.1343,16,2012-02-27,0.9790840876823229,0.20345601305263375,0.9096319953545183,0.41541501300188644
10046,2012-02-28,1,1,2,14,0,2,1,1,0.4,0.4091,0.28,0.1045,134,2012-02-28,-0.6310879443260528,-0.7757112907044198,0.9096319953545183,0.41541501300188644
10047,2012-02-28,1,1,2,15,0,2,1,1,0.42,0.4242,0.26,0.0896,166,2012-02-28,-0.816969893010442,-0.5766803221148672,0.9096319953545183,0.41541501300188644
10048,2012-02-28,1,1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896,287,2012-02-28,-0.9422609221188204,-0.3348796121709864,0.9096319953545183,0.41541501300188644
10049,2012-02-28,1,1,2,17,0,2,1,1,0.42,0.4242,0.26,0.0896,530,2012-02-28,-0.9976687691905393,-0.06824241336467046,0.9096319953545183,0.41541501300188644
10050,2012-02-28,1,1,2,18,0,2,1,1,0.42,0.4242,0.28,0.1642,449,2012-02-28,-0.979084087682323,0.2034560130526333,0.9096319953545183,0.41541501300188644
10052,2012-02-28,1,1,2,20,0,2,1,1,0.4,0.4091,0.3,0.1343,204,2012-02-28,-0.730835964278124,0.6825531432186542,0.9096319953545183,0.41541501300188644
10053,2012-02-28,1,1,2,21,0,2,1,1,0.34,0.3485,0.46,0.1045,188,2012-02-28,-0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
10054,2012-02-28,1,1,2,22,0,2,1,1,0.34,0.3485,0.46,0.1045,101,2012-02-28,-0.2697967711570252,0.962917287347799,0.9096319953545183,0.41541501300188644
