,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
10974,2,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,363
10975,2,1,4,11,0,6,0,1,0.44,0.4394,0.24,0.2985,495
10976,2,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881,590
10977,2,1,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,643
10978,2,1,4,14,0,6,0,1,0.5,0.4848,0.22,0.2985,578
10979,2,1,4,15,0,6,0,1,0.52,0.5,0.19,0.4179,626
10980,2,1,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881,615
10981,2,1,4,17,0,6,0,1,0.54,0.5152,0.19,0.4179,567
10982,2,1,4,18,0,6,0,1,0.54,0.5152,0.18,0.2985,517
10983,2,1,4,19,0,6,0,1,0.54,0.5152,0.16,0.3284,413
10984,2,1,4,20,0,6,0,1,0.5,0.4848,0.2,0.2239,208
10985,2,1,4,21,0,6,0,1,0.5,0.4848,0.2,0.194,234
10986,2,1,4,22,0,6,0,1,0.48,0.4697,0.2,0.194,182
10987,2,1,4,23,0,6,0,1,0.46,0.4545,0.23,0.2239,118
10988,2,1,4,0,0,0,0,1,0.44,0.4394,0.24,0.2239,85
10989,2,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,64
10990,2,1,4,2,0,0,0,1,0.44,0.4394,0.24,0.2239,32
10991,2,1,4,3,0,0,0,1,0.42,0.4242,0.26,0.1343,26
10992,2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0.0,7
10993,2,1,4,5,0,0,0,1,0.38,0.3939,0.46,0.0,12
10994,2,1,4,6,0,0,0,1,0.36,0.3788,0.37,0.0,28
10995,2,1,4,7,0,0,0,1,0.38,0.3939,0.27,0.1642,37
10996,2,1,4,8,0,0,0,1,0.4,0.4091,0.3,0.194,84
10997,2,1,4,9,0,0,0,1,0.44,0.4394,0.26,0.2239,179
10998,2,1,4,10,0,0,0,1,0.5,0.4848,0.25,0.2239,299
10999,2,1,4,11,0,0,0,1,0.5,0.4848,0.25,0.2836,404
11000,2,1,4,12,0,0,0,1,0.54,0.5152,0.24,0.2537,457
11001,2,1,4,13,0,0,0,1,0.58,0.5455,0.23,0.1642,483
11002,2,1,4,14,0,0,0,1,0.6,0.5909,0.18,0.4478,503
11003,2,1,4,15,0,0,0,1,0.62,0.6061,0.17,0.3582,486
11004,2,1,4,16,0,0,0,1,0.64,0.6061,0.19,0.3284,476
11005,2,1,4,17,0,0,0,1,0.62,0.6061,0.22,0.2985,411
11006,2,1,4,18,0,0,0,1,0.62,0.6061,0.25,0.3284,310
11007,2,1,4,19,0,0,0,1,0.6,0.6061,0.23,0.3881,276
11008,2,1,4,20,0,0,0,1,0.56,0.5303,0.28,0.4179,211
11009,2,1,4,21,0,0,0,1,0.52,0.5,0.34,0.2239,130
11010,2,1,4,22,0,0,0,1,0.5,0.4848,0.36,0.2239,118
11011,2,1,4,23,0,0,0,1,0.5,0.4848,0.39,0.2537,51
11012,2,1,4,0,0,1,1,1,0.48,0.4697,0.39,0.2836,37
11013,2,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,16
11014,2,1,4,2,0,1,1,1,0.46,0.4545,0.31,0.194,6
11015,2,1,4,3,0,1,1,1,0.44,0.4394,0.3,0.1642,3
11016,2,1,4,4,0,1,1,1,0.44,0.4394,0.24,0.194,5
11017,2,1,4,5,0,1,1,1,0.44,0.4394,0.24,0.194,32
11018,2,1,4,6,0,1,1,1,0.42,0.4242,0.26,0.2239,111
11019,2,1,4,7,0,1,1,1,0.42,0.4242,0.28,0.194,331
11020,2,1,4,8,0,1,1,1,0.44,0.4394,0.3,0.194,617
11021,2,1,4,9,0,1,1,1,0.46,0.4545,0.31,0.3582,286
11022,2,1,4,10,0,1,1,1,0.5,0.4848,0.27,0.4925,178
11023,2,1,4,11,0,1,1,1,0.52,0.5,0.27,0.4179,223
11024,2,1,4,12,0,1,1,1,0.54,0.5152,0.28,0.7164,280
11025,2,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,281
11026,2,1,4,14,0,1,1,1,0.56,0.5303,0.28,0.5522,218
11027,2,1,4,15,0,1,1,1,0.58,0.5455,0.28,0.5522,255
11028,2,1,4,16,0,1,1,1,0.56,0.5303,0.3,0.4179,391
11029,2,1,4,17,0,1,1,1,0.54,0.5152,0.32,0.4179,632
11030,2,1,4,18,0,1,1,1,0.54,0.5152,0.34,0.2985,646
11031,2,1,4,19,0,1,1,1,0.52,0.5,0.34,0.3582,421
11032,2,1,4,20,0,1,1,1,0.5,0.4848,0.36,0.4478,276
11033,2,1,4,21,0,1,1,3,0.48,0.4697,0.41,0.4179,165
11034,2,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,108
11035,2,1,4,23,0,1,1,1,0.44,0.4394,0.44,0.2985,67
11036,2,1,4,0,0,2,1,2,0.44,0.4394,0.47,0.2836,26
11037,2,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239,9
11038,2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,2
11039,2,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343,2
11040,2,1,4,4,0,2,1,1,0.34,0.3333,0.71,0.1343,2
11041,2,1,4,5,0,2,1,1,0.34,0.3333,0.71,0.1343,24
11042,2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,103
11043,2,1,4,7,0,2,1,1,0.34,0.3485,0.71,0.1045,384
11044,2,1,4,8,0,2,1,1,0.38,0.3939,0.62,0.1343,692
11045,2,1,4,9,0,2,1,1,0.42,0.4242,0.67,0.194,319
11046,2,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642,181
11047,2,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0,239
11048,2,1,4,12,0,2,1,1,0.54,0.5152,0.22,0.2836,259
11049,2,1,4,13,0,2,1,1,0.52,0.5,0.23,0.1642,283
11050,2,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.194,224
11051,2,1,4,15,0,2,1,1,0.56,0.5303,0.21,0.2985,203
11052,2,1,4,16,0,2,1,1,0.58,0.5455,0.21,0.2537,362
11053,2,1,4,17,0,2,1,1,0.56,0.5303,0.21,0.5224,744
11054,2,1,4,18,0,2,1,1,0.54,0.5152,0.22,0.4179,704
11055,2,1,4,19,0,2,1,1,0.52,0.5,0.2,0.3582,479
11056,2,1,4,20,0,2,1,1,0.46,0.4545,0.28,0.3881,282
11057,2,1,4,21,0,2,1,1,0.44,0.4394,0.3,0.4478,206
11058,2,1,4,22,0,2,1,1,0.4,0.4091,0.37,0.4925,127
11059,2,1,4,23,0,2,1,1,0.36,0.3333,0.4,0.4179,62
11060,2,1,4,0,0,3,1,1,0.34,0.303,0.36,0.4179,30
11061,2,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,12
11062,2,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,2
11063,2,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,2
11064,2,1,4,5,0,3,1,1,0.28,0.2727,0.56,0.194,27
11065,2,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,106
11066,2,1,4,7,0,3,1,1,0.28,0.2879,0.52,0.1343,321
11067,2,1,4,8,0,3,1,1,0.3,0.2879,0.49,0.2239,595
11068,2,1,4,9,0,3,1,2,0.32,0.303,0.49,0.2985,302
11069,2,1,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,153
11070,2,1,4,11,0,3,1,2,0.38,0.3939,0.43,0.3284,180
11071,2,1,4,12,0,3,1,2,0.36,0.3333,0.46,0.3881,182
11072,2,1,4,13,0,3,1,2,0.4,0.4091,0.4,0.3582,163
11073,2,1,4,14,0,3,1,1,0.36,0.3485,0.57,0.194,135
11074,2,1,4,15,0,3,1,3,0.38,0.3939,0.46,0.2239,202
11075,2,1,4,16,0,3,1,1,0.44,0.4394,0.33,0.2985,307
11076,2,1,4,17,0,3,1,1,0.42,0.4242,0.35,0.3881,579
11077,2,1,4,18,0,3,1,3,0.4,0.4091,0.43,0.4179,585
11078,2,1,4,19,0,3,1,1,0.4,0.4091,0.4,0.3582,384
11079,2,1,4,20,0,3,1,1,0.36,0.3333,0.46,0.3284,235
11080,2,1,4,21,0,3,1,1,0.34,0.303,0.57,0.3881,165
11081,2,1,4,22,0,3,1,1,0.34,0.303,0.57,0.3284,134
11082,2,1,4,23,0,3,1,1,0.34,0.303,0.57,0.2985,61
11083,2,1,4,0,0,4,1,1,0.32,0.303,0.66,0.2836,23
11084,2,1,4,1,0,4,1,1,0.32,0.303,0.66,0.2239,9
11085,2,1,4,2,0,4,1,1,0.32,0.303,0.61,0.2836,4
11086,2,1,4,3,0,4,1,1,0.32,0.303,0.61,0.2537,5
11087,2,1,4,4,0,4,1,1,0.3,0.2879,0.61,0.2239,1
11088,2,1,4,5,0,4,1,1,0.3,0.2879,0.61,0.2239,21
11089,2,1,4,6,0,4,1,1,0.3,0.2879,0.65,0.2537,96
11090,2,1,4,7,0,4,1,1,0.3,0.2727,0.65,0.3284,306
11091,2,1,4,8,0,4,1,1,0.32,0.303,0.66,0.3284,624
11092,2,1,4,9,0,4,1,1,0.36,0.3333,0.57,0.3582,287
11093,2,1,4,10,0,4,1,1,0.4,0.4091,0.5,0.2985,141
11094,2,1,4,11,0,4,1,1,0.42,0.4242,0.47,0.2985,224
11095,2,1,4,12,0,4,1,1,0.46,0.4545,0.41,0.4478,259
11096,2,1,4,13,0,4,1,1,0.48,0.4697,0.36,0.4478,203
11097,2,1,4,14,0,4,1,1,0.5,0.4848,0.31,0.3284,224
11098,2,1,4,15,0,4,1,1,0.48,0.4697,0.31,0.2537,211
11099,2,1,4,16,0,4,1,1,0.48,0.4697,0.31,0.2836,353
11100,2,1,4,17,0,4,1,1,0.5,0.4848,0.27,0.3881,656
11101,2,1,4,18,0,4,1,1,0.5,0.4848,0.27,0.3881,610
11102,2,1,4,19,0,4,1,1,0.46,0.4545,0.31,0.2985,433
11103,2,1,4,20,0,4,1,1,0.44,0.4394,0.33,0.2537,280
11104,2,1,4,21,0,4,1,1,0.42,0.4242,0.35,0.1343,187
11105,2,1,4,22,0,4,1,1,0.42,0.4242,0.35,0.194,158
11106,2,1,4,23,0,4,1,1,0.42,0.4242,0.35,0.194,94
11107,2,1,4,0,0,5,1,1,0.4,0.4091,0.37,0.2537,55
11108,2,1,4,1,0,5,1,1,0.36,0.3485,0.46,0.194,30
11109,2,1,4,2,0,5,1,1,0.34,0.3333,0.49,0.194,11
11110,2,1,4,3,0,5,1,1,0.34,0.3333,0.61,0.1642,11
11111,2,1,4,4,0,5,1,2,0.34,0.3333,0.53,0.1343,5
11112,2,1,4,5,0,5,1,2,0.34,0.3333,0.53,0.1642,21
11113,2,1,4,6,0,5,1,1,0.32,0.3182,0.57,0.1642,84
11114,2,1,4,7,0,5,1,1,0.34,0.3182,0.61,0.2239,296
11115,2,1,4,8,0,5,1,1,0.38,0.3939,0.46,0.1642,563
11116,2,1,4,9,0,5,1,1,0.42,0.4242,0.41,0.1642,330
11117,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.194,192
11118,2,1,4,11,0,5,1,1,0.46,0.4545,0.36,0.1343,233
11119,2,1,4,12,0,5,1,1,0.5,0.4848,0.31,0.0,322
11120,2,1,4,13,0,5,1,1,0.52,0.5,0.27,0.2836,358
11121,2,1,4,14,0,5,1,1,0.52,0.5,0.27,0.0,348
11122,2,1,4,15,0,5,1,1,0.54,0.5152,0.28,0.2537,352
11123,2,1,4,16,0,5,1,1,0.56,0.5303,0.26,0.2537,463
11124,2,1,4,17,0,5,1,1,0.56,0.5303,0.24,0.1642,738
11125,2,1,4,18,0,5,1,1,0.54,0.5152,0.26,0.1343,671
11126,2,1,4,19,0,5,1,1,0.54,0.5152,0.24,0.1642,427
11127,2,1,4,20,0,5,1,1,0.5,0.4848,0.29,0.1343,286
11128,2,1,4,21,0,5,1,1,0.5,0.4848,0.36,0.0,189
11129,2,1,4,22,0,5,1,1,0.44,0.4394,0.62,0.1045,215
11130,2,1,4,23,0,5,1,1,0.42,0.4242,0.62,0.0896,198
11131,2,1,4,0,0,6,0,1,0.4,0.4091,0.58,0.1343,96
11132,2,1,4,1,0,6,0,1,0.4,0.4091,0.58,0.1343,70
11133,2,1,4,2,0,6,0,1,0.38,0.3939,0.66,0.1343,56
11134,2,1,4,3,0,6,0,1,0.36,0.3636,0.66,0.0896,32
11135,2,1,4,4,0,6,0,1,0.36,0.3636,0.71,0.1045,14
11136,2,1,4,5,0,6,0,1,0.36,0.3636,0.66,0.1045,7
11137,2,1,4,6,0,6,0,1,0.34,0.3333,0.76,0.1642,21
11138,2,1,4,7,0,6,0,1,0.36,0.3636,0.71,0.1045,64
11139,2,1,4,8,0,6,0,1,0.36,0.3485,0.71,0.1343,160
11140,2,1,4,9,0,6,0,1,0.42,0.4242,0.54,0.1343,265
11141,2,1,4,10,0,6,0,1,0.46,0.4545,0.51,0.1642,406
11142,2,1,4,11,0,6,0,1,0.52,0.5,0.45,0.194,564
11143,2,1,4,12,0,6,0,1,0.58,0.5455,0.35,0.2537,678
11144,2,1,4,13,0,6,0,1,0.62,0.6212,0.33,0.2985,678
11145,2,1,4,14,0,6,0,2,0.64,0.6212,0.27,0.4478,660
11146,2,1,4,15,0,6,0,2,0.64,0.6212,0.27,0.3582,658
11147,2,1,4,16,0,6,0,2,0.64,0.6212,0.27,0.3582,582
11148,2,1,4,17,0,6,0,2,0.62,0.6212,0.33,0.2537,560
11149,2,1,4,18,0,6,0,2,0.62,0.6212,0.35,0.2239,481
11150,2,1,4,19,0,6,0,2,0.6,0.6212,0.4,0.1642,459
11151,2,1,4,20,0,6,0,2,0.56,0.5303,0.46,0.1343,321
11152,2,1,4,21,0,6,0,2,0.56,0.5303,0.43,0.1343,220
11153,2,1,4,22,0,6,0,2,0.54,0.5152,0.52,0.1642,212
11154,2,1,4,23,0,6,0,2,0.54,0.5152,0.56,0.194,196
11155,2,1,4,0,0,0,0,2,0.54,0.5152,0.56,0.194,124
11156,2,1,4,1,0,0,0,2,0.54,0.5152,0.56,0.1642,106
11157,2,1,4,2,0,0,0,2,0.54,0.5152,0.56,0.1045,74
11158,2,1,4,3,0,0,0,2,0.52,0.5,0.59,0.1343,45
11159,2,1,4,4,0,0,0,2,0.54,0.5152,0.52,0.0,12
11160,2,1,4,5,0,0,0,1,0.5,0.4848,0.68,0.1642,10
11161,2,1,4,6,0,0,0,1,0.5,0.4848,0.63,0.1343,16
11162,2,1,4,7,0,0,0,1,0.5,0.4848,0.63,0.1045,46
11163,2,1,4,8,0,0,0,1,0.52,0.5,0.59,0.0,97
11164,2,1,4,9,0,0,0,1,0.54,0.5152,0.56,0.2239,251
11165,2,1,4,10,0,0,0,1,0.58,0.5455,0.53,0.2239,421
11166,2,1,4,11,0,0,0,1,0.62,0.6212,0.46,0.2985,528
11167,2,1,4,12,0,0,0,1,0.64,0.6212,0.44,0.2836,635
11168,2,1,4,13,0,0,0,1,0.66,0.6212,0.44,0.2836,681
11169,2,1,4,14,0,0,0,1,0.7,0.6364,0.39,0.2836,628
11170,2,1,4,15,0,0,0,1,0.7,0.6364,0.39,0.3881,617
11171,2,1,4,16,0,0,0,1,0.72,0.6515,0.39,0.3582,616
11172,2,1,4,17,0,0,0,1,0.7,0.6364,0.42,0.3284,623
11173,2,1,4,18,0,0,0,1,0.7,0.6364,0.42,0.2537,479
11174,2,1,4,19,0,0,0,1,0.7,0.6364,0.42,0.2537,379
11175,2,1,4,20,0,0,0,1,0.64,0.6212,0.5,0.2239,291
11176,2,1,4,21,0,0,0,1,0.62,0.6212,0.57,0.2537,229
11177,2,1,4,22,0,0,0,1,0.68,0.6364,0.44,0.3582,134
11178,2,1,4,23,0,0,0,1,0.66,0.6212,0.5,0.3881,90
11179,2,1,4,0,1,1,0,1,0.64,0.6212,0.53,0.3284,41
11180,2,1,4,1,1,1,0,1,0.62,0.6061,0.61,0.3582,28
11181,2,1,4,2,1,1,0,1,0.6,0.6061,0.64,0.2537,14
11182,2,1,4,3,1,1,0,1,0.58,0.5455,0.68,0.194,8
11183,2,1,4,4,1,1,0,1,0.54,0.5152,0.77,0.2239,6
11184,2,1,4,5,1,1,0,1,0.54,0.5152,0.77,0.2239,38
11185,2,1,4,6,1,1,0,1,0.52,0.5,0.83,0.1642,133
11186,2,1,4,7,1,1,0,1,0.52,0.5,0.83,0.1343,387
11187,2,1,4,8,1,1,0,2,0.56,0.5303,0.83,0.1642,597
11188,2,1,4,9,1,1,0,1,0.62,0.6061,0.69,0.2239,297
11189,2,1,4,10,1,1,0,1,0.62,0.6061,0.69,0.2537,224
11190,2,1,4,11,1,1,0,1,0.64,0.6061,0.65,0.2537,251
11191,2,1,4,12,1,1,0,1,0.68,0.6364,0.57,0.2537,271
11192,2,1,4,13,1,1,0,1,0.74,0.6667,0.45,0.2985,263
11193,2,1,4,14,1,1,0,1,0.76,0.6818,0.45,0.3284,288
11194,2,1,4,15,1,1,0,1,0.8,0.697,0.33,0.4478,275
11195,2,1,4,16,1,1,0,1,0.8,0.697,0.33,0.4627,358
11196,2,1,4,17,1,1,0,1,0.8,0.697,0.33,0.3881,712
11197,2,1,4,18,1,1,0,1,0.8,0.697,0.31,0.3881,676
11198,2,1,4,19,1,1,0,1,0.76,0.6667,0.35,0.3881,522
11199,2,1,4,20,1,1,0,1,0.74,0.6515,0.37,0.2985,375
11200,2,1,4,21,1,1,0,1,0.68,0.6364,0.51,0.2537,271
11201,2,1,4,22,1,1,0,1,0.68,0.6364,0.51,0.2537,214
11202,2,1,4,23,1,1,0,1,0.7,0.6364,0.45,0.2985,121
11203,2,1,4,0,0,2,1,1,0.66,0.6212,0.54,0.194,43
11204,2,1,4,1,0,2,1,1,0.64,0.6212,0.57,0.1642,11
11205,2,1,4,2,0,2,1,1,0.56,0.5303,0.83,0.1045,4
11206,2,1,4,3,0,2,1,1,0.56,0.5303,0.83,0.0896,6
11207,2,1,4,4,0,2,1,1,0.66,0.6212,0.44,0.2239,9
11208,2,1,4,5,0,2,1,1,0.6,0.6212,0.53,0.2537,30
11209,2,1,4,6,0,2,1,1,0.6,0.6212,0.46,0.2537,144
11210,2,1,4,7,0,2,1,1,0.6,0.6212,0.43,0.2537,461
11211,2,1,4,8,0,2,1,1,0.6,0.6212,0.43,0.2239,673
11212,2,1,4,9,0,2,1,1,0.6,0.6212,0.38,0.4925,400
11213,2,1,4,10,0,2,1,1,0.6,0.6212,0.38,0.4179,217
11214,2,1,4,11,0,2,1,1,0.6,0.6212,0.33,0.4179,239
11215,2,1,4,12,0,2,1,1,0.6,0.6212,0.33,0.3582,244
11216,2,1,4,13,0,2,1,1,0.62,0.6212,0.29,0.2537,239
11217,2,1,4,14,0,2,1,1,0.64,0.6212,0.27,0.2836,257
11218,2,1,4,15,0,2,1,1,0.66,0.6212,0.24,0.3284,308
11219,2,1,4,16,0,2,1,1,0.68,0.6212,0.22,0.3582,370
11220,2,1,4,17,0,2,1,1,0.64,0.6061,0.25,0.2985,781
11221,2,1,4,18,0,2,1,1,0.64,0.6061,0.25,0.2836,775
11222,2,1,4,19,0,2,1,1,0.6,0.6061,0.26,0.2537,537
11223,2,1,4,20,0,2,1,1,0.6,0.6061,0.23,0.2836,402
11224,2,1,4,21,0,2,1,1,0.56,0.5303,0.26,0.2985,297
11225,2,1,4,22,0,2,1,1,0.54,0.5152,0.3,0.2537,162
11226,2,1,4,23,0,2,1,1,0.54,0.5152,0.32,0.2239,82
11227,2,1,4,0,0,3,1,1,0.54,0.5152,0.32,0.1642,38
11228,2,1,4,1,0,3,1,1,0.52,0.5,0.34,0.194,14
11229,2,1,4,2,0,3,1,2,0.5,0.4848,0.42,0.194,9
11230,2,1,4,3,0,3,1,2,0.5,0.4848,0.42,0.2239,6
11231,2,1,4,4,0,3,1,2,0.5,0.4848,0.42,0.2836,7
11232,2,1,4,5,0,3,1,2,0.5,0.4848,0.39,0.2836,34
11233,2,1,4,6,0,3,1,2,0.5,0.4848,0.39,0.2836,134
11234,2,1,4,7,0,3,1,2,0.5,0.4848,0.39,0.194,418
11235,2,1,4,8,0,3,1,3,0.5,0.4848,0.39,0.194,576
11236,2,1,4,9,0,3,1,3,0.48,0.4697,0.44,0.2985,265
11237,2,1,4,10,0,3,1,3,0.48,0.4697,0.47,0.2239,147
11238,2,1,4,11,0,3,1,3,0.46,0.4545,0.47,0.2537,119
11239,2,1,4,12,0,3,1,3,0.46,0.4545,0.51,0.1045,110
11240,2,1,4,13,0,3,1,3,0.46,0.4545,0.59,0.0,64
11241,2,1,4,14,0,3,1,3,0.44,0.4394,0.72,0.1045,51
11242,2,1,4,15,0,3,1,3,0.42,0.4242,0.77,0.194,98
11243,2,1,4,16,0,3,1,2,0.42,0.4242,0.77,0.2239,235
11244,2,1,4,17,0,3,1,2,0.42,0.4242,0.77,0.194,488
11245,2,1,4,18,0,3,1,2,0.42,0.4242,0.77,0.0,505
11246,2,1,4,19,0,3,1,2,0.42,0.4242,0.77,0.1343,368
11247,2,1,4,20,0,3,1,2,0.42,0.4242,0.77,0.1045,260
11248,2,1,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896,189
11249,2,1,4,22,0,3,1,2,0.42,0.4242,0.77,0.0896,162
11250,2,1,4,23,0,3,1,2,0.42,0.4242,0.77,0.0,70
11251,2,1,4,0,0,4,1,3,0.42,0.4242,0.77,0.0,25
11252,2,1,4,1,0,4,1,3,0.42,0.4242,0.77,0.1045,13
11253,2,1,4,2,0,4,1,2,0.42,0.4242,0.77,0.0,6
11254,2,1,4,3,0,4,1,2,0.42,0.4242,0.77,0.0,4
11255,2,1,4,4,0,4,1,2,0.42,0.4242,0.71,0.0,4
11256,2,1,4,5,0,4,1,1,0.4,0.4091,0.82,0.0,30
11257,2,1,4,6,0,4,1,2,0.4,0.4091,0.82,0.1045,120
11258,2,1,4,7,0,4,1,2,0.4,0.4091,0.82,0.1343,406
11259,2,1,4,8,0,4,1,2,0.42,0.4242,0.82,0.1045,677
11260,2,1,4,9,0,4,1,2,0.46,0.4545,0.72,0.0,301
11261,2,1,4,10,0,4,1,1,0.48,0.4697,0.63,0.0896,189
11262,2,1,4,11,0,4,1,1,0.52,0.5,0.48,0.0,229
11263,2,1,4,12,0,4,1,1,0.54,0.5152,0.49,0.0,264
11264,2,1,4,13,0,4,1,1,0.56,0.5303,0.46,0.0,238
11265,2,1,4,14,0,4,1,1,0.58,0.5455,0.43,0.0,237
11266,2,1,4,15,0,4,1,1,0.6,0.6212,0.43,0.0,262
11267,2,1,4,16,0,4,1,1,0.62,0.6212,0.41,0.1045,387
11268,2,1,4,17,0,4,1,1,0.6,0.6212,0.43,0.0896,748
11269,2,1,4,18,0,4,1,1,0.6,0.6212,0.43,0.0896,776
11270,2,1,4,19,0,4,1,1,0.58,0.5455,0.46,0.1343,586
11271,2,1,4,20,0,4,1,1,0.56,0.5303,0.49,0.2239,404
11272,2,1,4,21,0,4,1,1,0.52,0.5,0.55,0.1045,267
11273,2,1,4,22,0,4,1,1,0.52,0.5,0.59,0.194,248
11274,2,1,4,23,0,4,1,1,0.5,0.4848,0.63,0.1045,144
11275,2,1,4,0,0,5,1,1,0.48,0.4697,0.67,0.1045,64
11276,2,1,4,1,0,5,1,1,0.46,0.4545,0.82,0.194,25
11277,2,1,4,2,0,5,1,1,0.44,0.4394,0.88,0.194,21
11278,2,1,4,3,0,5,1,1,0.44,0.4394,0.88,0.1045,10
11279,2,1,4,4,0,5,1,1,0.42,0.4242,0.94,0.1045,3
11280,2,1,4,5,0,5,1,1,0.42,0.4242,0.94,0.0,25
11281,2,1,4,6,0,5,1,1,0.42,0.4242,0.88,0.0,113
11282,2,1,4,7,0,5,1,1,0.42,0.4242,0.94,0.0,359
11283,2,1,4,8,0,5,1,1,0.44,0.4394,0.94,0.0,700
11284,2,1,4,9,0,5,1,1,0.46,0.4545,0.88,0.0896,359
11285,2,1,4,10,0,5,1,1,0.5,0.4848,0.77,0.194,237
11286,2,1,4,11,0,5,1,1,0.54,0.5152,0.68,0.1642,254
11287,2,1,4,12,0,5,1,1,0.58,0.5455,0.53,0.194,362
11288,2,1,4,13,0,5,1,1,0.62,0.6212,0.43,0.194,381
11289,2,1,4,14,0,5,1,1,0.64,0.6212,0.44,0.2239,394
11290,2,1,4,15,0,5,1,1,0.64,0.6212,0.47,0.194,407
11291,2,1,4,16,0,5,1,1,0.66,0.6212,0.44,0.194,580
11292,2,1,4,17,0,5,1,1,0.64,0.6212,0.47,0.2836,819
11293,2,1,4,18,0,5,1,1,0.62,0.6212,0.5,0.2836,668
11294,2,1,4,19,0,5,1,1,0.6,0.6212,0.53,0.194,492
11295,2,1,4,20,0,5,1,1,0.58,0.5455,0.56,0.1642,341
11296,2,1,4,21,0,5,1,1,0.56,0.5303,0.68,0.1343,287
11297,2,1,4,22,0,5,1,1,0.54,0.5152,0.68,0.2537,202
11298,2,1,4,23,0,5,1,1,0.52,0.5,0.72,0.1343,187
11299,2,1,4,0,0,6,0,1,0.52,0.5,0.77,0.2239,142
11300,2,1,4,1,0,6,0,1,0.52,0.5,0.77,0.2239,88
11301,2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,81
11302,2,1,4,3,0,6,0,1,0.5,0.4848,0.82,0.2239,29
11303,2,1,4,4,0,6,0,1,0.5,0.4848,0.82,0.2537,9
11304,2,1,4,5,0,6,0,1,0.5,0.4848,0.82,0.2537,1
11305,2,1,4,6,0,6,0,1,0.5,0.4848,0.82,0.2239,31
11306,2,1,4,7,0,6,0,1,0.5,0.4848,0.82,0.2836,76
11307,2,1,4,8,0,6,0,1,0.52,0.5,0.81,0.2537,201
11308,2,1,4,9,0,6,0,1,0.54,0.5152,0.77,0.1642,331
11309,2,1,4,10,0,6,0,1,0.6,0.6061,0.64,0.2836,482
11310,2,1,4,11,0,6,0,1,0.62,0.6061,0.61,0.3284,608
11311,2,1,4,12,0,6,0,1,0.64,0.6212,0.57,0.2239,640
11312,2,1,4,13,0,6,0,1,0.66,0.6212,0.54,0.2239,649
11313,2,1,4,14,0,6,0,1,0.7,0.6364,0.45,0.2836,609
11314,2,1,4,15,0,6,0,1,0.72,0.6515,0.39,0.2537,628
11315,2,1,4,16,0,6,0,1,0.7,0.6364,0.42,0.3284,639
11316,2,1,4,17,0,6,0,2,0.74,0.6515,0.3,0.3881,568
11317,2,1,4,18,0,6,0,2,0.68,0.6364,0.47,0.4925,416
11318,2,1,4,19,0,6,0,3,0.56,0.5303,0.73,0.4925,54
11319,2,1,4,20,0,6,0,3,0.5,0.4848,0.82,0.2985,39
11320,2,1,4,21,0,6,0,3,0.5,0.4848,0.82,0.3881,102
11321,2,1,4,22,0,6,0,1,0.48,0.4697,0.82,0.2985,110
11322,2,1,4,23,0,6,0,2,0.46,0.4545,0.82,0.2836,91
11323,2,1,4,0,0,0,0,2,0.46,0.4545,0.82,0.194,117
11324,2,1,4,1,0,0,0,2,0.46,0.4545,0.82,0.3284,73
11325,2,1,4,2,0,0,0,1,0.46,0.4545,0.72,0.2836,56
11326,2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,40
11327,2,1,4,4,0,0,0,2,0.44,0.4394,0.77,0.1642,7
11328,2,1,4,5,0,0,0,2,0.44,0.4394,0.77,0.2239,6
11329,2,1,4,6,0,0,0,2,0.44,0.4394,0.72,0.3284,12
11330,2,1,4,7,0,0,0,3,0.42,0.4242,0.77,0.3881,24
11331,2,1,4,8,0,0,0,3,0.4,0.4091,0.82,0.2537,51
11332,2,1,4,9,0,0,0,3,0.4,0.4091,0.82,0.2537,79
11333,2,1,4,10,0,0,0,3,0.38,0.3939,0.82,0.3284,68
