instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,sin_hour,cos_hour,sin_month,cos_month
9473,2012-02-04,1,1,2,14,0,6,0,2,0.32,0.303,0.66,0.2239,276,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
9472,2012-02-04,1,1,2,13,0,6,0,2,0.3,0.2879,0.7,0.194,302,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
9470,2012-02-04,1,1,2,11,0,6,0,1,0.3,0.3333,0.7,0.0,270,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
9474,2012-02-04,1,1,2,15,0,6,0,2,0.32,0.303,0.66,0.2239,305,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
9468,2012-02-04,1,1,2,9,0,6,0,1,0.24,0.2424,0.81,0.1343,157,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
9469,2012-02-04,1,1,2,10,0,6,0,1,0.24,0.2576,0.87,0.1045,224,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
9459,2012-02-04,1,1,2,0,0,6,0,1,0.26,0.2727,0.7,0.1045,86,0.0,1.0,0.8660254037844386,0.5000000000000001
9460,2012-02-04,1,1,2,1,0,6,0,1,0.26,0.2727,0.7,0.1045,43,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
9461,2012-02-04,1,1,2,2,0,6,0,1,0.24,0.2576,0.7,0.0896,44,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
9462,2012-02-04,1,1,2,3,0,6,0,1,0.24,0.2879,0.75,0.0,18,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
9471,2012-02-04,1,1,2,12,0,6,0,2,0.3,0.3182,0.7,0.0896,300,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
9464,2012-02-04,1,1,2,5,0,6,0,1,0.24,0.2576,0.81,0.0896,4,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
9465,2012-02-04,1,1,2,6,0,6,0,1,0.22,0.2273,0.87,0.1343,5,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
9466,2012-02-04,1,1,2,7,0,6,0,2,0.24,0.2424,0.87,0.1343,28,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9467,2012-02-04,1,1,2,8,0,6,0,1,0.24,0.2879,0.87,0.0,90,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
9463,2012-02-04,1,1,2,4,0,6,0,1,0.24,0.2576,0.81,0.0896,6,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9496,2012-02-05,1,1,2,13,0,0,0,2,0.28,0.2727,0.61,0.1642,274,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
9497,2012-02-05,1,1,2,14,0,0,0,1,0.3,0.303,0.61,0.1642,243,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
9498,2012-02-05,1,1,2,15,0,0,0,2,0.3,0.2879,0.56,0.2537,272,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
9499,2012-02-05,1,1,2,16,0,0,0,1,0.3,0.2879,0.56,0.2239,296,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
9500,2012-02-05,1,1,2,17,0,0,0,1,0.32,0.3182,0.53,0.1642,306,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9502,2012-02-05,1,1,2,19,0,0,0,1,0.3,0.2879,0.52,0.2239,69,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
9503,2012-02-05,1,1,2,20,0,0,0,1,0.28,0.2727,0.56,0.194,50,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9504,2012-02-05,1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,66,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
9505,2012-02-05,1,1,2,22,0,0,0,1,0.26,0.2727,0.6,0.1045,191,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
9495,2012-02-05,1,1,2,12,0,0,0,2,0.26,0.2576,0.65,0.194,248,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
9501,2012-02-05,1,1,2,18,0,0,0,1,0.3,0.2879,0.52,0.2537,181,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
9506,2012-02-05,1,1,2,23,0,0,0,1,0.24,0.2424,0.7,0.1343,42,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
9494,2012-02-05,1,1,2,11,0,0,0,2,0.26,0.2576,0.7,0.194,182,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
9492,2012-02-05,1,1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,92,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
9483,2012-02-05,1,1,2,0,0,0,0,2,0.24,0.2424,0.87,0.1343,61,0.0,1.0,0.8660254037844386,0.5000000000000001
9484,2012-02-05,1,1,2,1,0,0,0,2,0.24,0.2576,0.93,0.1045,51,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
9485,2012-02-05,1,1,2,2,0,0,0,2,0.24,0.2576,0.93,0.1045,63,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
9486,2012-02-05,1,1,2,3,0,0,0,3,0.24,0.2576,0.87,0.0896,17,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
9493,2012-02-05,1,1,2,10,0,0,0,2,0.26,0.2424,0.65,0.2836,148,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
9488,2012-02-05,1,1,2,5,0,0,0,3,0.26,0.2576,0.81,0.194,4,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
9489,2012-02-05,1,1,2,6,0,0,0,2,0.26,0.2424,0.7,0.2537,4,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
9490,2012-02-05,1,1,2,7,0,0,0,2,0.24,0.2424,0.75,0.1642,16,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9491,2012-02-05,1,1,2,8,0,0,0,2,0.24,0.2424,0.75,0.1642,62,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
9487,2012-02-05,1,1,2,4,0,0,0,2,0.24,0.2424,0.87,0.1343,9,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9520,2012-02-06,1,1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,140,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
9529,2012-02-06,1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,46,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
9528,2012-02-06,1,1,2,22,0,1,1,1,0.3,0.303,0.65,0.1343,87,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
9527,2012-02-06,1,1,2,21,0,1,1,1,0.32,0.3182,0.57,0.1642,154,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
9526,2012-02-06,1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,201,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9525,2012-02-06,1,1,2,19,0,1,1,1,0.36,0.3333,0.43,0.2537,291,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
9524,2012-02-06,1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,437,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
9523,2012-02-06,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,430,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9522,2012-02-06,1,1,2,16,0,1,1,1,0.4,0.4091,0.43,0.2537,228,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
9521,2012-02-06,1,1,2,15,0,1,1,1,0.42,0.4242,0.32,0.2836,171,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
9519,2012-02-06,1,1,2,13,0,1,1,1,0.38,0.3939,0.4,0.2239,141,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
9518,2012-02-06,1,1,2,12,0,1,1,1,0.32,0.3182,0.61,0.1642,150,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
9517,2012-02-06,1,1,2,11,0,1,1,1,0.26,0.2727,0.7,0.1343,116,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
9516,2012-02-06,1,1,2,10,0,1,1,1,0.22,0.2424,0.75,0.1045,116,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
9515,2012-02-06,1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,277,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
9514,2012-02-06,1,1,2,8,0,1,1,1,0.16,0.1818,0.86,0.1343,444,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
9513,2012-02-06,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,234,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9512,2012-02-06,1,1,2,6,0,1,1,1,0.16,0.1818,0.86,0.1045,72,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
9511,2012-02-06,1,1,2,5,0,1,1,1,0.18,0.2121,0.8,0.1045,17,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
9510,2012-02-06,1,1,2,4,0,1,1,1,0.18,0.2121,0.8,0.1045,2,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9509,2012-02-06,1,1,2,2,0,1,1,1,0.22,0.2727,0.75,0.0,3,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
9508,2012-02-06,1,1,2,1,0,1,1,1,0.22,0.2576,0.75,0.0896,6,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
9507,2012-02-06,1,1,2,0,0,1,1,1,0.24,0.2424,0.65,0.1343,21,0.0,1.0,0.8660254037844386,0.5000000000000001
9544,2012-02-07,1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,138,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
9545,2012-02-07,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.194,146,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
9546,2012-02-07,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,276,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
9547,2012-02-07,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.194,509,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9548,2012-02-07,1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.194,518,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
9553,2012-02-07,1,1,2,23,0,2,1,1,0.32,0.3333,0.57,0.1343,51,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
9550,2012-02-07,1,1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,212,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9551,2012-02-07,1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,190,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
9552,2012-02-07,1,1,2,22,0,2,1,1,0.32,0.3182,0.57,0.194,118,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
9543,2012-02-07,1,1,2,13,0,2,1,1,0.44,0.4394,0.38,0.2537,184,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
9549,2012-02-07,1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,338,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
9542,2012-02-07,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,172,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
9530,2012-02-07,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.194,23,0.0,1.0,0.8660254037844386,0.5000000000000001
9540,2012-02-07,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,116,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
9539,2012-02-07,1,1,2,9,0,2,1,1,0.32,0.3333,0.49,0.0,289,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
9538,2012-02-07,1,1,2,8,0,2,1,1,0.3,0.3182,0.49,0.0,529,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
9537,2012-02-07,1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0.0,299,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9536,2012-02-07,1,1,2,6,0,2,1,1,0.32,0.303,0.45,0.2985,100,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
9535,2012-02-07,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,15,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
9534,2012-02-07,1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0.0,3,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9533,2012-02-07,1,1,2,3,0,2,1,2,0.3,0.3333,0.7,0.0,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
9532,2012-02-07,1,1,2,2,0,2,1,1,0.3,0.3333,0.61,0.0,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
9531,2012-02-07,1,1,2,1,0,2,1,1,0.28,0.2879,0.61,0.1343,14,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
9541,2012-02-07,1,1,2,11,0,2,1,1,0.36,0.3485,0.46,0.194,129,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
9569,2012-02-08,1,1,2,15,0,3,1,3,0.3,0.3182,0.61,0.1045,54,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
9570,2012-02-08,1,1,2,16,0,3,1,3,0.26,0.2727,0.81,0.1045,75,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
9571,2012-02-08,1,1,2,17,0,3,1,3,0.24,0.2576,0.87,0.1045,155,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9572,2012-02-08,1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,167,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
9568,2012-02-08,1,1,2,14,0,3,1,2,0.3,0.303,0.56,0.1642,108,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
9574,2012-02-08,1,1,2,20,0,3,1,3,0.24,0.2424,0.87,0.1343,125,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9575,2012-02-08,1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.194,129,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
9576,2012-02-08,1,1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,98,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
9577,2012-02-08,1,1,2,23,0,3,1,2,0.24,0.2424,0.87,0.1642,60,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
9573,2012-02-08,1,1,2,19,0,3,1,3,0.24,0.2576,0.87,0.1045,161,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
9567,2012-02-08,1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,126,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
9566,2012-02-08,1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,138,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
9554,2012-02-08,1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,23,0.0,1.0,0.8660254037844386,0.5000000000000001
9564,2012-02-08,1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,108,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
9563,2012-02-08,1,1,2,9,0,3,1,2,0.24,0.2576,0.7,0.1642,253,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
9562,2012-02-08,1,1,2,8,0,3,1,2,0.24,0.2273,0.7,0.2239,508,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
9561,2012-02-08,1,1,2,7,0,3,1,2,0.24,0.2576,0.7,0.1045,281,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9560,2012-02-08,1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0.0,98,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
9559,2012-02-08,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,20,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
9558,2012-02-08,1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9557,2012-02-08,1,1,2,3,0,3,1,1,0.26,0.303,0.65,0.0,1,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
9556,2012-02-08,1,1,2,2,0,3,1,1,0.26,0.303,0.65,0.0,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
9555,2012-02-08,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,10,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
9565,2012-02-08,1,1,2,11,0,3,1,2,0.26,0.2576,0.65,0.2239,102,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
9592,2012-02-09,1,1,2,14,0,4,1,1,0.32,0.303,0.39,0.2985,144,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
9593,2012-02-09,1,1,2,15,0,4,1,1,0.32,0.303,0.36,0.2985,134,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
9594,2012-02-09,1,1,2,16,0,4,1,1,0.34,0.3333,0.36,0.0,238,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
9595,2012-02-09,1,1,2,17,0,4,1,1,0.34,0.3333,0.34,0.1343,399,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9601,2012-02-09,1,1,2,23,0,4,1,2,0.3,0.3333,0.52,0.0,84,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
9597,2012-02-09,1,1,2,19,0,4,1,1,0.32,0.3333,0.33,0.1045,295,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
9599,2012-02-09,1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,177,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
9600,2012-02-09,1,1,2,22,0,4,1,2,0.3,0.3333,0.56,0.0,107,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
9591,2012-02-09,1,1,2,13,0,4,1,1,0.3,0.2727,0.42,0.3284,154,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
9596,2012-02-09,1,1,2,18,0,4,1,1,0.34,0.3333,0.31,0.1642,417,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
9590,2012-02-09,1,1,2,12,0,4,1,1,0.26,0.2273,0.48,0.3284,158,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
9598,2012-02-09,1,1,2,20,0,4,1,1,0.32,0.3485,0.36,0.0,199,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9588,2012-02-09,1,1,2,10,0,4,1,1,0.22,0.2121,0.51,0.2239,97,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
9589,2012-02-09,1,1,2,11,0,4,1,1,0.24,0.2273,0.52,0.2239,99,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
9579,2012-02-09,1,1,2,1,0,4,1,2,0.24,0.2424,0.87,0.1343,12,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
9580,2012-02-09,1,1,2,2,0,4,1,1,0.22,0.2273,0.8,0.1343,2,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
9581,2012-02-09,1,1,2,3,0,4,1,1,0.22,0.2121,0.8,0.2836,4,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
9582,2012-02-09,1,1,2,4,0,4,1,2,0.22,0.197,0.75,0.4478,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9578,2012-02-09,1,1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,26,0.0,1.0,0.8660254037844386,0.5000000000000001
9584,2012-02-09,1,1,2,6,0,4,1,1,0.2,0.1818,0.75,0.2836,76,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
9585,2012-02-09,1,1,2,7,0,4,1,1,0.2,0.197,0.69,0.2537,267,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9586,2012-02-09,1,1,2,8,0,4,1,1,0.2,0.197,0.64,0.2537,484,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
9587,2012-02-09,1,1,2,9,0,4,1,1,0.2,0.197,0.59,0.2239,238,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
9583,2012-02-09,1,1,2,5,0,4,1,1,0.2,0.1818,0.75,0.2836,18,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
9616,2012-02-10,1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,146,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
9617,2012-02-10,1,1,2,15,0,5,1,2,0.32,0.3333,0.45,0.1343,191,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
9618,2012-02-10,1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,268,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
9619,2012-02-10,1,1,2,17,0,5,1,2,0.34,0.3333,0.42,0.194,396,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9621,2012-02-10,1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0.0,262,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
9622,2012-02-10,1,1,2,20,0,5,1,2,0.32,0.3485,0.57,0.0,151,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9623,2012-02-10,1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,122,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
9624,2012-02-10,1,1,2,22,0,5,1,2,0.32,0.3485,0.66,0.0,113,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
9615,2012-02-10,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,192,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
9625,2012-02-10,1,1,2,23,0,5,1,2,0.3,0.3182,0.7,0.0896,65,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
9620,2012-02-10,1,1,2,18,0,5,1,3,0.3,0.303,0.61,0.1343,359,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
9614,2012-02-10,1,1,2,12,0,5,1,2,0.3,0.303,0.42,0.1343,176,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
9610,2012-02-10,1,1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642,448,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
9612,2012-02-10,1,1,2,10,0,5,1,2,0.26,0.2727,0.48,0.1343,124,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
9611,2012-02-10,1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642,275,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
9609,2012-02-10,1,1,2,7,0,5,1,1,0.2,0.2121,0.59,0.1642,230,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9608,2012-02-10,1,1,2,6,0,5,1,1,0.2,0.197,0.59,0.194,64,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
9607,2012-02-10,1,1,2,5,0,5,1,1,0.24,0.2273,0.52,0.2239,17,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
9606,2012-02-10,1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,2,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9605,2012-02-10,1,1,2,3,0,5,1,1,0.26,0.2879,0.56,0.0896,5,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
9604,2012-02-10,1,1,2,2,0,5,1,1,0.26,0.2879,0.52,0.0896,16,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
9603,2012-02-10,1,1,2,1,0,5,1,2,0.28,0.303,0.61,0.0896,13,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
9602,2012-02-10,1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,43,0.0,1.0,0.8660254037844386,0.5000000000000001
9613,2012-02-10,1,1,2,11,0,5,1,2,0.28,0.2879,0.45,0.1045,153,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
9643,2012-02-11,1,1,2,17,0,6,0,3,0.22,0.1818,0.69,0.4627,144,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
9640,2012-02-11,1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,243,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
9641,2012-02-11,1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985,124,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
9642,2012-02-11,1,1,2,16,0,6,0,3,0.22,0.197,0.75,0.4179,146,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
9644,2012-02-11,1,1,2,18,0,6,0,2,0.22,0.1818,0.47,0.6567,108,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
9639,2012-02-11,1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,235,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
9646,2012-02-11,1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,63,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9647,2012-02-11,1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,48,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
9648,2012-02-11,1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,46,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
9649,2012-02-11,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,20,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
