instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,timestamp,sin_hour,cos_hour,sin_month,cos_month
10556,2012-03-20,1,1,3,22,0,2,1,1,0.54,0.5152,0.77,0.0,188,2012-03-20 22:00:00,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
10557,2012-03-20,1,1,3,23,0,2,1,1,0.52,0.5,0.83,0.0,90,2012-03-20 23:00:00,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
10558,2012-03-21,2,1,3,0,0,3,1,1,0.52,0.5,0.88,0.0,33,2012-03-21 00:00:00,0.0,1.0,0.8660254037844386,0.5000000000000001
10559,2012-03-21,2,1,3,1,0,3,1,1,0.52,0.5,0.83,0.0896,26,2012-03-21 01:00:00,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
10560,2012-03-21,2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,10,2012-03-21 02:00:00,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
10561,2012-03-21,2,1,3,3,0,3,1,2,0.5,0.4848,0.88,0.194,8,2012-03-21 03:00:00,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001
10562,2012-03-21,2,1,3,4,0,3,1,2,0.5,0.4848,0.88,0.1343,4,2012-03-21 04:00:00,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10563,2012-03-21,2,1,3,5,0,3,1,2,0.5,0.4848,0.88,0.1343,39,2012-03-21 05:00:00,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
10564,2012-03-21,2,1,3,6,0,3,1,2,0.48,0.4697,0.94,0.2239,149,2012-03-21 06:00:00,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
10565,2012-03-21,2,1,3,7,0,3,1,3,0.48,0.4697,0.94,0.194,372,2012-03-21 07:00:00,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10566,2012-03-21,2,1,3,8,0,3,1,3,0.48,0.4697,0.94,0.1045,535,2012-03-21 08:00:00,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001
10567,2012-03-21,2,1,3,9,0,3,1,2,0.5,0.4848,0.88,0.1642,293,2012-03-21 09:00:00,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
10568,2012-03-21,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,154,2012-03-21 10:00:00,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
10569,2012-03-21,2,1,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,192,2012-03-21 11:00:00,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
10570,2012-03-21,2,1,3,12,0,3,1,2,0.54,0.5152,0.77,0.0,229,2012-03-21 12:00:00,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
10571,2012-03-21,2,1,3,13,0,3,1,2,0.54,0.5152,0.83,0.0,303,2012-03-21 13:00:00,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
10572,2012-03-21,2,1,3,14,0,3,1,2,0.56,0.5303,0.78,0.0,225,2012-03-21 14:00:00,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001
10573,2012-03-21,2,1,3,15,0,3,1,2,0.56,0.5303,0.78,0.0,243,2012-03-21 15:00:00,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
10574,2012-03-21,2,1,3,16,0,3,1,1,0.58,0.5455,0.73,0.0,378,2012-03-21 16:00:00,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001
10575,2012-03-21,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,729,2012-03-21 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10576,2012-03-21,2,1,3,18,0,3,1,1,0.6,0.5909,0.69,0.0,779,2012-03-21 18:00:00,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
10577,2012-03-21,2,1,3,19,0,3,1,1,0.6,0.6061,0.64,0.0,582,2012-03-21 19:00:00,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
10578,2012-03-21,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,374,2012-03-21 20:00:00,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10579,2012-03-21,2,1,3,21,0,3,1,1,0.54,0.5152,0.83,0.1045,251,2012-03-21 21:00:00,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
10580,2012-03-21,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,197,2012-03-21 22:00:00,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
10581,2012-03-21,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0.0,125,2012-03-21 23:00:00,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
10582,2012-03-22,2,1,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,41,2012-03-22 00:00:00,0.0,1.0,0.8660254037844386,0.5000000000000001
10583,2012-03-22,2,1,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,30,2012-03-22 01:00:00,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
10584,2012-03-22,2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,6,2012-03-22 02:00:00,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
10585,2012-03-22,2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,7,2012-03-22 03:00:00,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001
10586,2012-03-22,2,1,3,4,0,4,1,2,0.48,0.4697,1.0,0.0896,6,2012-03-22 04:00:00,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10587,2012-03-22,2,1,3,5,0,4,1,2,0.48,0.4697,1.0,0.0896,34,2012-03-22 05:00:00,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
10588,2012-03-22,2,1,3,6,0,4,1,2,0.48,0.4697,1.0,0.0896,136,2012-03-22 06:00:00,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
10589,2012-03-22,2,1,3,7,0,4,1,2,0.48,0.4697,1.0,0.0896,361,2012-03-22 07:00:00,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10590,2012-03-22,2,1,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,649,2012-03-22 08:00:00,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001
10591,2012-03-22,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,318,2012-03-22 09:00:00,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
10592,2012-03-22,2,1,3,10,0,4,1,2,0.5,0.4848,1.0,0.0896,142,2012-03-22 10:00:00,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
10593,2012-03-22,2,1,3,11,0,4,1,2,0.52,0.5,0.94,0.0,219,2012-03-22 11:00:00,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
10594,2012-03-22,2,1,3,12,0,4,1,2,0.54,0.5152,0.88,0.194,272,2012-03-22 12:00:00,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
10595,2012-03-22,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,298,2012-03-22 13:00:00,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
10596,2012-03-22,2,1,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,257,2012-03-22 14:00:00,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001
10597,2012-03-22,2,1,3,15,0,4,1,1,0.62,0.6061,0.69,0.194,304,2012-03-22 15:00:00,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
10598,2012-03-22,2,1,3,16,0,4,1,1,0.64,0.6061,0.65,0.194,425,2012-03-22 16:00:00,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001
10599,2012-03-22,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,810,2012-03-22 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10600,2012-03-22,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,801,2012-03-22 18:00:00,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
10601,2012-03-22,2,1,3,19,0,4,1,1,0.66,0.6212,0.61,0.0,586,2012-03-22 19:00:00,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
10602,2012-03-22,2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,424,2012-03-22 20:00:00,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10603,2012-03-22,2,1,3,21,0,4,1,1,0.58,0.5455,0.78,0.1642,374,2012-03-22 21:00:00,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
10604,2012-03-22,2,1,3,22,0,4,1,1,0.56,0.5303,0.83,0.194,220,2012-03-22 22:00:00,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
10605,2012-03-22,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,151,2012-03-22 23:00:00,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
10606,2012-03-23,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0.0,95,2012-03-23 00:00:00,0.0,1.0,0.8660254037844386,0.5000000000000001
10607,2012-03-23,2,1,3,1,0,5,1,1,0.54,0.5152,0.88,0.0,50,2012-03-23 01:00:00,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
10608,2012-03-23,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,32,2012-03-23 02:00:00,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
10609,2012-03-23,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,10,2012-03-23 03:00:00,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001
10610,2012-03-23,2,1,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,3,2012-03-23 04:00:00,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10611,2012-03-23,2,1,3,5,0,5,1,2,0.5,0.4848,0.94,0.0,34,2012-03-23 05:00:00,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
10612,2012-03-23,2,1,3,6,0,5,1,2,0.5,0.4848,0.88,0.0,116,2012-03-23 06:00:00,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
10613,2012-03-23,2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,346,2012-03-23 07:00:00,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10614,2012-03-23,2,1,3,8,0,5,1,2,0.5,0.4848,0.94,0.1343,662,2012-03-23 08:00:00,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001
10615,2012-03-23,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,380,2012-03-23 09:00:00,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
10616,2012-03-23,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,275,2012-03-23 10:00:00,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
10617,2012-03-23,2,1,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,318,2012-03-23 11:00:00,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
10618,2012-03-23,2,1,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,471,2012-03-23 12:00:00,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
10619,2012-03-23,2,1,3,13,0,5,1,2,0.7,0.6515,0.48,0.0,428,2012-03-23 13:00:00,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
10620,2012-03-23,2,1,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,432,2012-03-23 14:00:00,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001
10621,2012-03-23,2,1,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,472,2012-03-23 15:00:00,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
10622,2012-03-23,2,1,3,16,0,5,1,2,0.72,0.6515,0.42,0.1642,589,2012-03-23 16:00:00,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001
10623,2012-03-23,2,1,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,957,2012-03-23 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10624,2012-03-23,2,1,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,830,2012-03-23 18:00:00,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
10625,2012-03-23,2,1,3,19,0,5,1,1,0.66,0.6212,0.5,0.194,686,2012-03-23 19:00:00,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
10626,2012-03-23,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,445,2012-03-23 20:00:00,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10627,2012-03-23,2,1,3,21,0,5,1,1,0.62,0.6212,0.53,0.1045,284,2012-03-23 21:00:00,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
10628,2012-03-23,2,1,3,22,0,5,1,1,0.6,0.6061,0.64,0.2836,271,2012-03-23 22:00:00,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
10629,2012-03-23,2,1,3,23,0,5,1,1,0.6,0.5909,0.69,0.2537,176,2012-03-23 23:00:00,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
10630,2012-03-24,2,1,3,0,0,6,0,1,0.58,0.5455,0.68,0.0,156,2012-03-24 00:00:00,0.0,1.0,0.8660254037844386,0.5000000000000001
10631,2012-03-24,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,128,2012-03-24 01:00:00,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
10632,2012-03-24,2,1,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,69,2012-03-24 02:00:00,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
10633,2012-03-24,2,1,3,3,0,6,0,1,0.54,0.5152,0.77,0.1045,32,2012-03-24 03:00:00,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001
10634,2012-03-24,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,7,2012-03-24 04:00:00,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10635,2012-03-24,2,1,3,5,0,6,0,2,0.52,0.5,0.83,0.1642,4,2012-03-24 05:00:00,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
10636,2012-03-24,2,1,3,6,0,6,0,2,0.52,0.5,0.83,0.1642,28,2012-03-24 06:00:00,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
10637,2012-03-24,2,1,3,7,0,6,0,2,0.5,0.4848,0.88,0.1343,70,2012-03-24 07:00:00,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10638,2012-03-24,2,1,3,8,0,6,0,2,0.5,0.4848,0.94,0.194,154,2012-03-24 08:00:00,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001
10639,2012-03-24,2,1,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,249,2012-03-24 09:00:00,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
10640,2012-03-24,2,1,3,10,0,6,0,2,0.52,0.5,0.88,0.194,345,2012-03-24 10:00:00,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
10641,2012-03-24,2,1,3,11,0,6,0,2,0.5,0.4848,0.94,0.194,273,2012-03-24 11:00:00,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
10642,2012-03-24,2,1,3,12,0,6,0,3,0.52,0.5,0.94,0.2239,183,2012-03-24 12:00:00,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
10643,2012-03-24,2,1,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,196,2012-03-24 13:00:00,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
10644,2012-03-24,2,1,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,223,2012-03-24 14:00:00,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001
10645,2012-03-24,2,1,3,15,0,6,0,3,0.5,0.4848,0.94,0.4179,290,2012-03-24 15:00:00,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
10646,2012-03-24,2,1,3,16,0,6,0,3,0.5,0.4848,0.94,0.2985,177,2012-03-24 16:00:00,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001
10647,2012-03-24,2,1,3,17,0,6,0,3,0.5,0.4848,0.88,0.2239,115,2012-03-24 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10648,2012-03-24,2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,137,2012-03-24 18:00:00,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
10649,2012-03-24,2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,133,2012-03-24 19:00:00,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
10650,2012-03-24,2,1,3,20,0,6,0,3,0.44,0.4394,1.0,0.194,111,2012-03-24 20:00:00,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10651,2012-03-24,2,1,3,21,0,6,0,3,0.44,0.4394,1.0,0.194,104,2012-03-24 21:00:00,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
10652,2012-03-24,2,1,3,22,0,6,0,3,0.44,0.4394,1.0,0.2537,83,2012-03-24 22:00:00,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
10653,2012-03-24,2,1,3,23,0,6,0,2,0.44,0.4394,0.94,0.2836,105,2012-03-24 23:00:00,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
10654,2012-03-25,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,80,2012-03-25 00:00:00,0.0,1.0,0.8660254037844386,0.5000000000000001
10655,2012-03-25,2,1,3,1,0,0,0,2,0.42,0.4242,1.0,0.2537,89,2012-03-25 01:00:00,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
10656,2012-03-25,2,1,3,2,0,0,0,3,0.42,0.4242,1.0,0.2985,35,2012-03-25 02:00:00,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
10657,2012-03-25,2,1,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,18,2012-03-25 03:00:00,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001
10658,2012-03-25,2,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.3284,8,2012-03-25 04:00:00,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10659,2012-03-25,2,1,3,5,0,0,0,2,0.4,0.4091,1.0,0.2537,6,2012-03-25 05:00:00,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
10660,2012-03-25,2,1,3,6,0,0,0,2,0.4,0.4091,1.0,0.2537,18,2012-03-25 06:00:00,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
10661,2012-03-25,2,1,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284,39,2012-03-25 07:00:00,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10662,2012-03-25,2,1,3,8,0,0,0,2,0.4,0.4091,0.94,0.3284,89,2012-03-25 08:00:00,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001
10663,2012-03-25,2,1,3,9,0,0,0,2,0.4,0.4091,0.94,0.2537,118,2012-03-25 09:00:00,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
10664,2012-03-25,2,1,3,10,0,0,0,2,0.4,0.4091,0.87,0.3284,250,2012-03-25 10:00:00,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
10665,2012-03-25,2,1,3,11,0,0,0,2,0.4,0.4091,0.94,0.2537,323,2012-03-25 11:00:00,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
10666,2012-03-25,2,1,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,360,2012-03-25 12:00:00,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
10667,2012-03-25,2,1,3,13,0,0,0,2,0.42,0.4242,0.88,0.1642,367,2012-03-25 13:00:00,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
10668,2012-03-25,2,1,3,14,0,0,0,2,0.44,0.4394,0.88,0.1642,414,2012-03-25 14:00:00,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001
10669,2012-03-25,2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.194,421,2012-03-25 15:00:00,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
10670,2012-03-25,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0.0,492,2012-03-25 16:00:00,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001
10671,2012-03-25,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,419,2012-03-25 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10672,2012-03-25,2,1,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,491,2012-03-25 18:00:00,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
10673,2012-03-25,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537,375,2012-03-25 19:00:00,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
10674,2012-03-25,2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,259,2012-03-25 20:00:00,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10675,2012-03-25,2,1,3,21,0,0,0,1,0.48,0.4697,0.77,0.1642,149,2012-03-25 21:00:00,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
10676,2012-03-25,2,1,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,111,2012-03-25 22:00:00,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
10677,2012-03-25,2,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,65,2012-03-25 23:00:00,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
10678,2012-03-26,2,1,3,0,0,1,1,2,0.48,0.4697,0.82,0.1642,33,2012-03-26 00:00:00,0.0,1.0,0.8660254037844386,0.5000000000000001
10679,2012-03-26,2,1,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,28,2012-03-26 01:00:00,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
10680,2012-03-26,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,20,2012-03-26 02:00:00,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
10681,2012-03-26,2,1,3,3,0,1,1,1,0.46,0.4545,0.82,0.194,1,2012-03-26 03:00:00,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001
10682,2012-03-26,2,1,3,4,0,1,1,1,0.44,0.4394,0.82,0.1642,4,2012-03-26 04:00:00,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10683,2012-03-26,2,1,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,36,2012-03-26 05:00:00,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
10684,2012-03-26,2,1,3,6,0,1,1,1,0.42,0.4242,0.82,0.194,117,2012-03-26 06:00:00,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
10685,2012-03-26,2,1,3,7,0,1,1,1,0.44,0.4394,0.72,0.194,370,2012-03-26 07:00:00,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10686,2012-03-26,2,1,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,657,2012-03-26 08:00:00,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001
10687,2012-03-26,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,282,2012-03-26 09:00:00,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
10688,2012-03-26,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,153,2012-03-26 10:00:00,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
10689,2012-03-26,2,1,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,178,2012-03-26 11:00:00,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
10690,2012-03-26,2,1,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,279,2012-03-26 12:00:00,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
10691,2012-03-26,2,1,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866,301,2012-03-26 13:00:00,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
10692,2012-03-26,2,1,3,14,0,1,1,1,0.48,0.4697,0.33,0.4478,217,2012-03-26 14:00:00,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001
10693,2012-03-26,2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,223,2012-03-26 15:00:00,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
10694,2012-03-26,2,1,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,305,2012-03-26 16:00:00,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001
10695,2012-03-26,2,1,3,17,0,1,1,1,0.46,0.4545,0.24,0.4478,664,2012-03-26 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001
10696,2012-03-26,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,684,2012-03-26 18:00:00,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
10697,2012-03-26,2,1,3,19,0,1,1,1,0.42,0.4242,0.24,0.3582,458,2012-03-26 19:00:00,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
10698,2012-03-26,2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,221,2012-03-26 20:00:00,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
10699,2012-03-26,2,1,3,21,0,1,1,1,0.38,0.3939,0.25,0.4925,186,2012-03-26 21:00:00,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
10700,2012-03-26,2,1,3,22,0,1,1,1,0.36,0.3333,0.25,0.3582,93,2012-03-26 22:00:00,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
10701,2012-03-26,2,1,3,23,0,1,1,1,0.34,0.2879,0.25,0.5224,48,2012-03-26 23:00:00,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001
